,token,valid,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,two_frame_extended_comfort,score
47,3d17efc5625f5c4f,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
48,143420292ce554f6,True,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
49,05929f9dc5d152a7,True,1.0,1.0,1.0,1.0,0.4976088231286143,1.0,1.0,1.0,1.0,0.8430027572276919
50,5368a45f74ed5f66,True,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0
51,e0388cc13b635cd7,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
52,31cda9ad4b8257b9,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
53,74deabca4e1259f5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
54,29d982d97d135311,True,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0
55,aa4430320c3151e3,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
56,aba1622c877f51bb,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
57,45878940b52550ea,True,1.0,1.0,1.0,1.0,0.6533265722583194,0.0,1.0,1.0,0.0,0.4541645538307248
58,d5407856a57357ce,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
59,ac0fb7997f4e5106,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
60,3e8b81f8eb205311,True,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
61,8ee3467219fc5c8a,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
62,73b4c0560bd85b5e,True,1.0,0.0,0.0,1.0,0.770553207724058,1.0,1.0,1.0,0.0,0.0
63,41d7b533797c5209,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0
64,455fdf27af915de2,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
65,77f0818999145e8f,True,0.5,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0
66,2cd1545c4c835ead,True,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,,0.0
67,fe703fbf263151f2,True,1.0,1.0,1.0,1.0,0.8531028534230232,1.0,1.0,1.0,1.0,0.9540946416946947
68,2313aa310e16503d,True,1.0,1.0,1.0,1.0,0.8339828477995817,1.0,1.0,1.0,,0.940708159928422
69,1eff566e627f56b9,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
70,d9fdaff6c17659bc,True,1.0,0.0,0.5,1.0,0.8203849983895392,1.0,1.0,1.0,1.0,0.0
71,f2280f25f98852c0,True,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
72,6e821a856fe45177,True,1.0,1.0,1.0,1.0,0.840667252709471,1.0,1.0,1.0,0.0,0.8252085164717097
73,e0c6e5c235ed5b7b,True,1.0,0.0,0.0,1.0,0.937955245521666,1.0,1.0,1.0,0.0,0.0
74,14d171fcb9295596,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
75,19488eb3301f5d26,True,0.0,0.0,0.5,0.0,0.6177171465678563,0.0,1.0,1.0,,0.0
76,0456452c8a13546c,True,1.0,0.0,0.5,1.0,0.6668245331530318,1.0,0.0,1.0,1.0,0.0
77,c4b1d4fabd315035,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
78,673cfe7af7db5911,True,0.5,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
79,2b5d551f5466530e,True,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
80,3a36b098acee53b9,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
81,30f09e001cf55013,True,1.0,0.0,0.5,1.0,0.761491941878392,1.0,0.0,1.0,1.0,0.0
82,59e4fc5b37f55556,True,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
83,82cd122751085a80,True,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
84,1b35b775c4a95647,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
85,0af464147919575d,True,1.0,1.0,1.0,1.0,0.567809777004903,1.0,1.0,1.0,1.0,0.8649405553140321
86,616812339ccb533e,True,1.0,1.0,1.0,1.0,0.5305568798971628,1.0,1.0,1.0,0.0,0.7282990249678634
87,221199c4bcef5e62,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
88,e7d1f889fc4d5309,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
89,b9c8a72571a85792,True,0.0,0.0,0.0,1.0,0.9584258084921911,0.0,0.0,1.0,1.0,0.0
90,552fd48bfce35a20,True,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
91,812464919a4f5362,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
92,98017c16248a5f54,True,1.0,0.0,0.0,1.0,0.8710736670803642,1.0,1.0,1.0,,0.0
93,642ba15d21c05f4e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
94,dc95b5731cc359f3,True,1.0,0.0,1.0,1.0,0.9009778559811944,1.0,0.0,1.0,1.0,0.0
95,c5dfe79ae983556a,True,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
96,e1f6c044f4235462,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
97,8560e670c7865e3f,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
98,29efe3c61a4a580f,True,1.0,1.0,1.0,1.0,0.5139810496106235,1.0,1.0,1.0,0.0,0.7231190780033199
99,4655358777d95867,True,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0
100,9116e9726a6f59cb,True,1.0,0.0,0.0,1.0,0.9288788397049589,1.0,0.0,1.0,1.0,0.0
101,534431abbbd75d4f,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
102,1f0f883695f05e6c,True,1.0,0.0,0.5,1.0,0.827953245611235,1.0,0.0,1.0,1.0,0.0
103,008d66a74c275479,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
104,08b29b05bc4650f8,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
105,e57f09cee57d5ee1,True,1.0,1.0,1.0,1.0,0.5845418259343201,1.0,1.0,1.0,1.0,0.870169320604475
106,4543fc207fbb553e,True,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
107,e83be8437b0c5862,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0
108,785a51e5263b5bec,True,1.0,0.0,0.0,1.0,0.8516461158390254,1.0,0.0,1.0,1.0,0.0
109,34f30283d3bd53ec,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0
110,55a584a116ec5e6d,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
111,19efcf474dd85579,True,1.0,0.0,0.5,1.0,0.6690363626961986,1.0,0.0,1.0,1.0,0.0
112,c50b9b8950ba5347,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0
113,0f97d412a94255ac,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
114,ef7822ee7fa35042,True,0.0,0.0,0.0,1.0,0.9994078188103722,0.0,0.0,1.0,0.0,0.0
115,fbe55fdc31135ad5,True,1.0,1.0,1.0,1.0,0.8338002130165619,1.0,1.0,0.0,0.0,0.6980625665676756
116,d45773d48e4f5fb7,True,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0
117,2649dcc8a1725fb2,True,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0
118,08b6a130aaa35629,True,1.0,1.0,1.0,1.0,0.7908636880632163,1.0,1.0,1.0,,0.9253084600225773
119,6b8554204c935ab0,True,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
120,1d3700dc6c9950e0,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
121,d77a9c90baf35d87,True,1.0,1.0,1.0,1.0,0.43859232338431536,1.0,1.0,1.0,1.0,0.8245601010575986
122,1983aff496265a16,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.75
123,f6195258cc20552f,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
124,feff00cef4985d6b,True,1.0,0.0,0.0,1.0,0.9332050005455509,1.0,1.0,1.0,1.0,0.0
125,8db7275969855f22,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
126,b191eb9b8de25005,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
127,2e21fba9a22851ae,True,1.0,1.0,1.0,1.0,0.5223546458379472,1.0,1.0,1.0,1.0,0.8507358268243586
128,4a4ce3ba90ad5614,True,1.0,1.0,1.0,1.0,0.9897991064501839,1.0,1.0,1.0,,0.9963568237322085
129,7fb4ab2c7e8c527f,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
130,58857855de47556e,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
131,a8a10f07becb5a55,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
132,3e1dd9067b365a42,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
133,cdf51b82bae55641,True,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
134,c96b4de8d3d55287,True,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
135,067d731005885300,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0
136,dd9b1479609c5c59,True,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,,0.0
137,c4f21fef5b86535b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138,963a72ef9c615033,True,1.0,0.0,1.0,1.0,0.7835238425342,1.0,1.0,1.0,1.0,0.0
139,6894aab92b0058dd,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
140,198b7ec55c3b5a5c,True,1.0,1.0,1.0,1.0,0.8755900532303049,1.0,0.0,1.0,0.0,0.7111218916344703
141,d44e6abed19b5ba5,True,1.0,1.0,1.0,1.0,0.4912471552803371,1.0,1.0,1.0,1.0,0.8410147360251053
142,75f9d978b4d757a2,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
143,c8df3a922f9d5550,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
144,453bdd4f77af5c90,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
145,9a23e7bc52e657c3,True,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0
146,1e241714a35658ff,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6875
147,2b5dabfa534156c0,True,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
148,135b319cf4b1584c,True,1.0,0.0,0.0,1.0,0.9334136619466497,1.0,1.0,1.0,1.0,0.0
149,4907817195ff5d6f,True,1.0,1.0,1.0,1.0,0.8118547513265102,1.0,0.0,1.0,1.0,0.8162046097895345
150,dc8fc926ef0451f1,True,1.0,1.0,1.0,1.0,0.4390354692241984,1.0,1.0,1.0,,0.799655524722928
151,24567f5ad57455c4,True,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,,0.0
152,5f2c3f928abe5f5b,True,1.0,0.0,0.5,1.0,0.8385451144466733,1.0,1.0,1.0,1.0,0.0
153,78b4153a6d3e5b33,True,1.0,1.0,1.0,1.0,0.6462740066215037,1.0,1.0,1.0,,0.8736692880791085
154,583f7d0d8b27513c,True,1.0,0.0,0.0,1.0,0.7706103546255586,1.0,1.0,1.0,0.0,0.0
155,088b38f5e629514b,True,0.5,0.0,0.0,1.0,0.888632249006942,0.0,1.0,1.0,1.0,0.0
156,5ae3a0ab54a950d7,True,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
157,85c5f81a8dec5628,True,1.0,0.0,0.5,1.0,0.6970314745222973,1.0,0.0,1.0,0.0,0.0
158,2a8b9c88615450a8,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
159,d929120b36a95db5,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
160,ab6e020759565f9f,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
161,a76311c957b05f8c,True,0.0,0.0,0.0,1.0,0.8433361956847042,0.0,1.0,1.0,0.0,0.0
162,1ceec301ab6552b1,True,1.0,1.0,1.0,1.0,0.5540259484023329,1.0,1.0,1.0,0.0,0.7356331088757291
163,ae07b0ef14e25e47,True,1.0,1.0,1.0,1.0,0.4545612565307435,1.0,1.0,1.0,1.0,0.8295503926658574
164,81d893bd99de519b,True,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0
165,412e722526585e4a,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
166,97fcdcd35af7563b,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
167,26cc0e92707756f2,True,1.0,1.0,1.0,1.0,0.6865700039548139,1.0,1.0,1.0,0.0,0.7770531262358793
168,2115792748a75f88,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
169,974a70027f8f593c,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
170,7ffaa3cf8bf45474,True,0.0,1.0,1.0,1.0,0.2654011169265076,1.0,1.0,1.0,1.0,0.0
171,45102df6530d59e8,True,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0
172,6df712116b7353cc,True,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
173,52c1d14554bb51f5,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
174,bc42935ebf1854f6,True,1.0,0.0,0.0,1.0,0.9686620822184108,1.0,1.0,1.0,0.0,0.0
175,e59fd69b1be85258,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
176,2928cfbed3d15000,True,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
177,73e0459194ce577f,True,1.0,1.0,1.0,1.0,0.6336740385221257,1.0,1.0,1.0,0.0,0.7605231370381642
178,0b57b00279885fd4,True,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0
179,ed98a4566ea95092,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
180,70d3c6183c525745,True,1.0,1.0,1.0,1.0,0.47227545331338244,1.0,1.0,1.0,1.0,0.835086079160432
181,b23f49937a48507e,True,1.0,1.0,1.0,1.0,0.4318321758648118,1.0,1.0,1.0,1.0,0.8224475549577537
182,77868241ec115a11,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
183,2c67391395c65d6a,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
184,a371624958cb52ea,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,0.0
185,4ccc9e33aa795ef1,True,1.0,1.0,1.0,1.0,0.4546528444888872,1.0,1.0,1.0,,0.8052331587460311
186,d6641a8596f25d47,True,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
187,e08a526c85475c4b,True,1.0,1.0,1.0,1.0,0.661546238345701,1.0,1.0,1.0,0.0,0.7692331994830316
188,fb0297e3fc9b573e,True,1.0,1.0,1.0,1.0,0.2523780627935712,1.0,1.0,1.0,1.0,0.7663681446229911
189,bb9c441a4c2b5791,True,0.5,0.0,0.5,1.0,0.8734302537204568,0.0,0.0,1.0,1.0,0.0
190,fae990c38c515aa9,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
191,ac45c0d29f1e5d76,True,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.875
192,5c2c553d990d5a17,True,1.0,0.0,0.5,1.0,0.6957032413612518,1.0,1.0,1.0,1.0,0.0
193,6370add5182e51b7,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
194,4158d702c66351d4,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
195,2087ff145dae502d,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
196,e805310ff3055efa,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
197,d3e99c65bb2a5d79,True,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0
198,868b74972b4c59fd,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
199,6884907db45c5cad,True,0.0,0.0,0.0,1.0,0.9747556930498877,0.0,0.0,1.0,1.0,0.0
200,91defa409f0254d5,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
201,9c1e8e69c7cd537b,True,0.0,0.0,0.5,1.0,0.9951567344916208,0.0,0.0,1.0,1.0,0.0
202,43ebecce459052f2,True,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
203,0ee1f95f55d95f7e,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,,0.0
204,d3badb5f8c125e12,True,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,,0.0
205,47bc25abb0705dc9,True,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
206,96bf2644106456f6,True,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0
207,1893fb783df95146,True,1.0,0.0,0.5,1.0,0.7807229177353086,1.0,1.0,1.0,0.0,0.0
208,a59aff81f75759ff,True,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
209,d6fc32608ecc581c,True,1.0,0.0,0.5,1.0,0.8356896616995512,1.0,1.0,1.0,1.0,0.0
210,fe800ded24045b44,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
211,80ae73dfb4c45e8d,True,0.0,0.0,0.0,1.0,0.9657509712646594,0.0,0.0,1.0,1.0,0.0
212,cc6022c226c15d80,True,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0
213,12af1e0adcb65df9,True,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
214,91ae20bf459859fe,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
215,98527843384f5f43,True,1.0,0.0,1.0,1.0,0.9516878807032125,0.0,1.0,1.0,,0.0
216,5997813b7cc55036,True,1.0,1.0,1.0,1.0,0.5771431268576078,1.0,1.0,1.0,0.0,0.7428572271430025
217,2dbaea2c3ad8531f,True,1.0,0.0,0.5,1.0,0.6657357301123247,1.0,0.0,1.0,1.0,0.0
218,fe71d216396c5ab3,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
219,1bb7bab27d1552f5,True,1.0,1.0,1.0,1.0,0.5255753509321239,1.0,1.0,1.0,0.0,0.7267422971662887
220,8e0ecc2622425ef0,True,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,,0.0
221,4b563d8a22145ed6,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
222,45e8b10f95925c47,True,0.0,0.0,0.0,1.0,0.9908747442569593,0.0,0.0,1.0,1.0,0.0
223,e9c2ed7aa8275015,True,1.0,0.0,0.0,1.0,0.9253257572501984,1.0,0.0,1.0,1.0,0.0
224,69610203b8c35c96,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
225,5d3e45ad38ef5b9c,True,0.0,0.0,0.0,1.0,0.9639629659818676,0.0,1.0,1.0,,0.0
226,20f825e0d33a5160,True,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
227,39e708ddd82155ea,True,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0
228,e18ca78f3c5f5a04,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
229,d08c7fa247395729,True,0.0,0.0,0.0,1.0,0.993177020198764,0.0,0.0,1.0,1.0,0.0
230,5975a1af11e25fe4,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
231,026e7b1e0e335625,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
232,9933a1df50ff5919,True,1.0,0.0,0.0,1.0,0.7824723241984611,1.0,1.0,1.0,0.0,0.0
233,10ffaee1fe81544d,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
234,9e10e31698a650a1,True,0.5,0.0,0.5,1.0,0.9757176226847446,0.0,0.0,1.0,1.0,0.0
235,5876e4def8615813,True,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
236,33b5a72931215b30,True,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
237,449f88cb93fe53d8,True,1.0,1.0,1.0,1.0,0.4787508824049337,1.0,1.0,1.0,0.0,0.7121096507515418
238,2eb2bc9d3b35584f,True,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6875
239,35f226ec4cac52fc,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
