,token,valid,no_at_fault_collisions,drivable_area_compliance,driving_direction_compliance,traffic_light_compliance,ego_progress,time_to_collision_within_bound,lane_keeping,history_comfort,two_frame_extended_comfort,score
22,db1794b15b1a54b4,True,1.0,1.0,1.0,1.0,0.8853576310700613,1.0,1.0,1.0,1.0,0.9641742597093941
23,98017c16248a5f54,True,1.0,1.0,1.0,1.0,0.8237745872651163,1.0,1.0,1.0,,0.9370623525946844
24,4e52fd2c46fa5a3f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
25,557a287c11cc5960,True,1.0,1.0,1.0,1.0,0.8124001674054762,1.0,1.0,1.0,,0.93300005978767
26,59a1d448fbdf53f6,True,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
27,135b319cf4b1584c,True,1.0,1.0,1.0,1.0,0.8809237678649983,1.0,1.0,1.0,1.0,0.9627886774578119
28,2738dcd449ef567f,True,1.0,1.0,1.0,1.0,0.4485730392663545,1.0,1.0,0.0,0.0,0.5776790747707358
29,ea93b5b81d425814,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
30,babd01c3694d5e18,True,1.0,1.0,1.0,1.0,0.732237084351952,1.0,1.0,1.0,0.0,0.7913240888599851
31,53259c7d4d8952eb,True,1.0,0.0,1.0,1.0,0.8997947276200301,1.0,1.0,1.0,0.0,0.0
32,197f2dea642850e7,True,1.0,1.0,1.0,1.0,0.35411170870265546,1.0,1.0,0.0,0.0,0.5481599089695799
33,5c9c6666d0725c64,True,0.5,0.0,0.0,1.0,0.8332303776198455,0.0,1.0,1.0,0.0,0.0
34,2ba3f7adca335912,True,1.0,0.0,0.0,1.0,0.6832882489484267,1.0,1.0,1.0,0.0,0.0
35,f34af4dbbbd35a23,True,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
36,e0522da7328d5c9e,True,1.0,1.0,1.0,1.0,0.6867477417984129,1.0,1.0,1.0,0.0,0.7771086693120041
37,de31419c6502517b,True,1.0,1.0,1.0,1.0,0.9625711398985546,1.0,1.0,1.0,0.0,0.8633034812182983
38,253dba7510ca56b8,True,1.0,0.0,1.0,1.0,0.8196064903080932,1.0,0.0,1.0,0.0,0.0
39,b5b46d4db32a5d8c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,fdfad1317cd75455,True,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
41,326a8c0625d856cc,True,1.0,1.0,1.0,1.0,0.3611557861022648,1.0,1.0,0.0,0.0,0.5503611831569577
42,fe703fbf263151f2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,901722c88ebf50ea,True,0.0,1.0,1.0,1.0,0.373092404720094,0.0,1.0,0.0,0.0,0.0
44,2807cd605f1156da,True,1.0,0.0,1.0,1.0,0.5423789515218922,1.0,0.0,1.0,,0.0
45,b1457b7279f75735,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
46,48ef77409741520d,True,1.0,1.0,1.0,1.0,0.6638470131214782,1.0,1.0,1.0,0.0,0.7699521916004619
47,8396adcdedb55337,True,1.0,1.0,1.0,1.0,0.6699148699991626,1.0,1.0,1.0,0.0,0.7718483968747383
48,460c1bc090365d1b,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
49,317f5b44a4615e30,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
50,4334739a7f4e554e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51,f5a9eba40a9055f3,True,1.0,1.0,1.0,1.0,0.9958549120647303,1.0,1.0,1.0,,0.9985196114516894
52,35ceec8930305499,True,1.0,1.0,1.0,1.0,0.6869737629130993,1.0,1.0,1.0,,0.888204915326107
53,61e0ce212ed75a50,True,0.0,0.0,0.0,1.0,0.9362637055282964,0.0,1.0,1.0,0.0,0.0
54,fb92846550d15dc1,True,1.0,0.0,1.0,1.0,0.9792001790180439,1.0,1.0,1.0,0.0,0.0
55,0497454a0d735bc1,True,1.0,1.0,1.0,1.0,0.7942227190197686,1.0,1.0,1.0,1.0,0.9356945996936776
56,f3fc5020ecbd537f,True,1.0,1.0,1.0,1.0,0.5431148231581329,1.0,1.0,1.0,1.0,0.8572233822369165
57,980e0f0b4d975c23,True,1.0,1.0,1.0,1.0,0.8974318496578102,1.0,1.0,1.0,1.0,0.9679474530180656
58,ed02d0df47ca55e7,True,1.0,1.0,1.0,1.0,0.9521313479670472,1.0,1.0,1.0,1.0,0.9850410462397022
59,1d7fd5ffc1e3571c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,616812339ccb533e,True,1.0,1.0,1.0,1.0,0.8834138716887531,1.0,1.0,1.0,0.0,0.8385668349027353
61,6f11adda2af357ff,True,1.0,1.0,1.0,1.0,0.8243133187081175,1.0,1.0,1.0,,0.9372547566814706
62,359f62a656b9586d,True,1.0,0.0,1.0,1.0,0.8998463051471097,1.0,1.0,1.0,1.0,0.0
63,6761ba552b3759fa,True,1.0,1.0,1.0,1.0,0.7851046461452449,1.0,1.0,1.0,,0.9232516593375875
64,673cfe7af7db5911,True,1.0,1.0,1.0,1.0,0.9848603351771483,1.0,0.0,1.0,1.0,0.8702688547428589
65,40d43586b1195366,True,1.0,1.0,1.0,1.0,0.642222128518936,1.0,1.0,1.0,,0.8722221887567628
66,cdb1d43f01565d9c,True,0.0,1.0,1.0,1.0,0.5064397276820394,1.0,1.0,0.0,,0.0
67,9933a1df50ff5919,True,0.5,0.0,0.0,1.0,0.9642482860714678,0.0,1.0,1.0,0.0,0.0
68,552fd48bfce35a20,True,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
69,07fb7a73409e53cf,True,1.0,1.0,1.0,1.0,0.8054125269249197,1.0,1.0,1.0,0.0,0.8141914146640374
70,c9a4d6a0295f5142,True,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0
71,ef7822ee7fa35042,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
72,2087ff145dae502d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
73,e41f13ed67485c54,True,0.0,1.0,1.0,1.0,0.9579688049472357,0.0,1.0,1.0,1.0,0.0
74,b133316a0e795993,True,1.0,1.0,1.0,1.0,0.6452518012408905,1.0,1.0,1.0,,0.8733042147288895
75,e0388cc13b635cd7,True,1.0,0.0,0.5,1.0,0.9547612144180867,1.0,1.0,1.0,1.0,0.0
76,371672ed85805daf,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
77,b204289cd95c59b5,True,1.0,0.0,1.0,1.0,0.9077461760233623,0.0,1.0,1.0,0.0,0.0
78,0f65bd2bac90534a,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
79,5395d42cc65e5c06,True,1.0,1.0,1.0,1.0,0.9632998026204188,1.0,1.0,1.0,1.0,0.9885311883188809
80,cc6022c226c15d80,True,1.0,0.0,1.0,1.0,0.7471434417991353,1.0,1.0,1.0,0.0,0.0
81,33b5a72931215b30,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
82,fb0a26a28ec359ce,True,1.0,1.0,1.0,1.0,0.3766897377213592,1.0,1.0,1.0,1.0,0.8052155430379248
83,6a85f61bdde35d74,True,1.0,1.0,1.0,1.0,0.8829883819864259,1.0,1.0,1.0,,0.9582101364237234
84,3e09adf2d7055216,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
85,a76311c957b05f8c,True,0.5,0.0,0.0,1.0,0.9935000484088977,0.0,1.0,1.0,0.0,0.0
86,20fd202ba2e1572a,True,1.0,1.0,1.0,1.0,0.9657087974926738,1.0,1.0,1.0,1.0,0.9892839992164606
87,c53ae2fe6cc751e7,True,1.0,1.0,1.0,1.0,0.5063325624929018,1.0,1.0,1.0,0.0,0.7207289257790318
88,3fb360a01b775e07,True,1.0,1.0,1.0,1.0,0.20543421844617862,1.0,1.0,1.0,,0.716226506587921
89,2a8b9c88615450a8,True,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
90,b14d21a164615e3e,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
91,fa39ec6686705dac,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
92,1893fb783df95146,True,1.0,0.0,1.0,1.0,0.8455732864973541,1.0,1.0,1.0,0.0,0.0
93,96a252e16d1553e1,True,1.0,1.0,1.0,1.0,0.9096026491547954,1.0,1.0,1.0,0.0,0.8467508278608735
94,2d305230053e5e19,True,1.0,1.0,1.0,1.0,0.9949460054289475,1.0,0.0,1.0,1.0,0.8734206266965461
95,e7cfffa4e8dd53a8,True,1.0,0.0,1.0,1.0,0.7874850852065476,0.0,0.0,1.0,1.0,0.0
96,1e78181bb1c150e4,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,,0.0
97,d88fdf29aeed58f5,True,0.0,0.0,1.0,1.0,0.795363072264207,0.0,1.0,1.0,1.0,0.0
98,c6c94bd6691c5008,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
99,885aa5c90eb9554c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
100,0c318d7923d15b78,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
101,ae07b0ef14e25e47,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102,c86e7d3c0dfb57bd,True,1.0,0.0,1.0,1.0,0.9964874152876944,1.0,1.0,1.0,1.0,0.0
103,7c75567759e15900,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
104,03c0cf33d2105598,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
105,c962887d22e95f88,True,1.0,0.0,1.0,1.0,0.9782820657903983,1.0,1.0,1.0,1.0,0.0
106,00ff8eeb53cc598b,True,0.5,0.0,1.0,1.0,0.5224830857571889,0.0,1.0,1.0,1.0,0.0
107,4543fc207fbb553e,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
108,ec75cc0ff5825fb9,True,1.0,1.0,1.0,1.0,0.45263140977340044,1.0,1.0,1.0,,0.8045112177762145
109,85b1968fa2fd5552,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
110,6011fd3aa3a85fa1,True,1.0,1.0,1.0,1.0,0.6244025029787227,1.0,1.0,1.0,0.0,0.7576257821808509
111,ff5e13b14d735e52,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
112,71a5ed00dbe85089,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
113,fca1702dec8a50c6,True,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
114,e905f33735985cfe,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
115,a3a47ea11a5e5939,True,1.0,1.0,1.0,1.0,0.9904729329180111,1.0,1.0,1.0,,0.9965974760421468
116,20024f7ea9635ed8,True,1.0,0.0,0.5,1.0,0.8796415641479092,1.0,1.0,1.0,1.0,0.0
117,5975a1af11e25fe4,True,1.0,1.0,1.0,1.0,0.921563700703501,1.0,1.0,1.0,1.0,0.9754886564698441
118,e805310ff3055efa,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
119,2cd1545c4c835ead,True,1.0,1.0,1.0,1.0,0.7784702977001261,1.0,1.0,1.0,,0.9208822491786164
120,8e0ecc2622425ef0,True,1.0,1.0,1.0,1.0,0.9594678124148666,1.0,1.0,1.0,,0.9855242187195952
121,cf3b00d5d2b953d3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
122,e5caf6d750415ee7,True,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
123,f4af3907bb665bf7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.75
124,3bcb5a54eca95746,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
125,2d30620b507f5f7c,True,0.0,1.0,1.0,1.0,0.160697196275334,1.0,1.0,1.0,1.0,0.0
126,8db7275969855f22,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
127,6a3518e83ad751f6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
128,c1255801436851c4,True,1.0,1.0,1.0,1.0,0.7306306043048363,1.0,1.0,1.0,0.0,0.7908220638452613
129,fbe55fdc31135ad5,True,1.0,1.0,1.0,1.0,0.748260733194864,0.0,1.0,0.0,0.0,0.35883147912339497
130,ddddd9e7e4925db9,True,1.0,1.0,1.0,1.0,0.96819378436515,1.0,1.0,1.0,1.0,0.9900605576141094
131,58b0a1db2a145780,True,0.5,0.0,0.5,1.0,0.6430432804342624,0.0,1.0,1.0,0.0,0.0
132,d697dea3ebba5047,True,1.0,1.0,1.0,1.0,0.9427764112692303,1.0,1.0,1.0,1.0,0.9821176285216344
133,a2ed8d7503b85e2d,True,1.0,1.0,1.0,1.0,0.9965987470491082,1.0,1.0,1.0,1.0,0.9989371084528463
134,26840e3a5da45589,True,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
135,d398c8ceafe050be,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
136,9c13995a8a285f90,True,1.0,1.0,1.0,1.0,0.6875402382808342,1.0,1.0,1.0,0.0,0.7773563244627607
137,2c67391395c65d6a,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
138,3e77b33549485e34,True,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
139,d715fbc6ea0551f8,True,1.0,0.0,1.0,1.0,0.9653558785092122,1.0,1.0,1.0,0.0,0.0
140,a0e9cbedca0a56b7,True,1.0,1.0,1.0,1.0,0.9651143074193633,1.0,1.0,1.0,,0.9875408240783441
141,64f56e62619850b2,True,0.0,1.0,1.0,1.0,0.9001031161183706,0.0,1.0,1.0,0.0,0.0
142,b541b6d67bad546d,True,1.0,1.0,1.0,1.0,0.6257779704805037,1.0,1.0,1.0,1.0,0.8830556157751575
143,5f2c3f928abe5f5b,True,1.0,1.0,1.0,1.0,0.5609238443859369,1.0,1.0,1.0,0.0,0.7377887013706053
144,66f8bdd077ff5fc3,True,1.0,1.0,1.0,1.0,0.6666335584540437,1.0,1.0,1.0,,0.8809405565907299
145,463c7c8c669d57cf,True,1.0,1.0,1.0,1.0,0.6867322922085156,1.0,0.0,1.0,0.0,0.6521038413151612
146,31cdd1b336305b1a,True,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
147,2cce988d410654e2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
148,14d171fcb9295596,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
149,74f87045b75156f4,True,1.0,1.0,1.0,1.0,0.8404667436418178,1.0,1.0,1.0,0.0,0.8251458573880681
150,68ba9a9b2d6f572d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
151,5c2c553d990d5a17,True,1.0,1.0,1.0,1.0,0.6496566808053085,1.0,1.0,1.0,1.0,0.8905177127516589
152,6477761567345e00,True,1.0,1.0,1.0,1.0,0.8865908079935674,1.0,1.0,1.0,1.0,0.9645596274979897
153,dc39ce9c251551bb,True,1.0,1.0,1.0,1.0,0.9576694617358713,1.0,1.0,1.0,0.0,0.8617717067924597
154,274fc7077c1b55d4,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
155,63873e2afca95e70,True,0.5,1.0,1.0,1.0,0.8477043379417412,0.0,1.0,1.0,0.0,0.257453802803397
156,e63c18e2bcfa5526,True,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
157,8e04fd5e1613597a,True,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
158,571c1c28470e5dcc,True,1.0,0.0,1.0,1.0,0.46071659649609287,1.0,1.0,0.0,0.0,0.0
159,ec8a3deaeb1a53ac,True,1.0,1.0,1.0,1.0,0.4695727526075844,1.0,1.0,1.0,1.0,0.8342414851898701
160,f0455664b24358a7,True,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
161,2d4d907377f35695,True,1.0,1.0,1.0,1.0,0.4680015060647733,1.0,1.0,1.0,,0.8100005378802762
162,dff44219172a5f99,True,1.0,1.0,1.0,1.0,0.6069595586828634,1.0,1.0,1.0,1.0,0.8771748620883948
163,69610203b8c35c96,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
164,c5b585ddf50d5f1f,True,1.0,0.0,1.0,1.0,0.9672760622836097,1.0,1.0,1.0,0.0,0.0
165,d753a5379cc15b69,True,1.0,1.0,1.0,1.0,0.9837242951202763,1.0,1.0,1.0,,0.9941872482572415
166,6b2cda5004dc5df9,True,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
167,192e92b5db4754a6,True,1.0,1.0,1.0,1.0,0.7431380451411884,1.0,1.0,1.0,1.0,0.9197306391066213
168,83d3fda04c1f57bd,True,1.0,1.0,1.0,1.0,0.8691043818216491,1.0,1.0,1.0,1.0,0.9590951193192654
169,9f309ebf66645913,True,1.0,1.0,1.0,1.0,0.506438127229722,1.0,1.0,0.0,0.0,0.5957619147592881
170,7b37b72faaa25b5d,True,1.0,1.0,1.0,1.0,0.8259899313545915,1.0,1.0,1.0,0.0,0.8206218535483099
171,32dd24533788546c,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
172,f0f77f6f5cb4562c,True,1.0,1.0,1.0,1.0,0.9885052977865866,1.0,1.0,1.0,,0.9958947492094953
173,2b5dabfa534156c0,True,1.0,1.0,1.0,1.0,0.9565005457994076,1.0,1.0,1.0,0.0,0.8614064205623149
174,5a7633ce22365440,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
175,f02b15cc225b5d9a,True,0.0,1.0,1.0,1.0,0.998455558886182,0.0,1.0,1.0,,0.0
176,198b7ec55c3b5a5c,True,1.0,0.0,1.0,1.0,0.7719445853378591,1.0,0.0,1.0,0.0,0.0
177,d3e99c65bb2a5d79,True,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0
178,4bc122716deb519f,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
179,68188bae28595f7c,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
180,a0b67d1ac0c35d26,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
181,52de85cf514f5afd,True,1.0,1.0,1.0,1.0,0.9636415530183207,1.0,1.0,1.0,1.0,0.9886379853182252
182,701eca801b6f5ba9,True,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0
183,e0307c8f17145414,True,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
184,3c93f87b0bb0561d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
185,3debd3d86b5850dd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
186,4bdff78fdccd5f6d,True,0.5,0.0,1.0,1.0,0.9297093021745694,1.0,1.0,1.0,,0.0
187,88b49de4eea35896,True,0.0,1.0,1.0,1.0,0.7658896794277299,0.0,1.0,1.0,1.0,0.0
188,2c90fc5cc8905562,True,1.0,1.0,1.0,1.0,0.9034552242658483,1.0,1.0,1.0,1.0,0.9698297575830777
189,e16ed6e841ee58cd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
190,eb872b2d7e7c52bf,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0
191,aea14d7408d255bb,True,1.0,1.0,1.0,1.0,0.9911375082812768,1.0,1.0,1.0,0.0,0.872230471337899
192,41d7b533797c5209,True,1.0,1.0,1.0,1.0,0.9605092984304794,1.0,1.0,1.0,,0.9858961780108855
193,ca59ecba5722534c,True,0.5,0.0,1.0,1.0,0.7044044306388216,0.0,1.0,1.0,,0.0
194,120ef06f3e0b5990,True,1.0,1.0,1.0,1.0,0.8657063085468187,1.0,1.0,1.0,1.0,0.9580332214208809
195,39640455f50c544c,True,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0
196,c159f0c331075464,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0
197,f5a6d648a71e5d47,True,1.0,1.0,1.0,1.0,0.4777812106331795,1.0,1.0,1.0,0.0,0.7118066283228686
198,f3a327d6e0e45d9a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
199,35f226ec4cac52fc,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
200,b191eb9b8de25005,True,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
201,bc93e095f13c54b2,True,0.0,1.0,1.0,1.0,0.6801698004306855,0.0,1.0,1.0,1.0,0.0
202,e6eeac307f6d507d,True,1.0,1.0,1.0,1.0,0.6282336285603582,1.0,1.0,1.0,,0.8672262959144137
203,ab6e020759565f9f,True,1.0,1.0,1.0,1.0,0.3708348827339285,1.0,0.0,1.0,0.0,0.5533859008543527
204,cf2e8812889754b1,True,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
205,008144fe47ac5f74,True,1.0,0.0,0.5,1.0,0.14990074229766978,1.0,1.0,0.0,0.0,0.0
206,a709a9bbafe555e1,True,1.0,1.0,1.0,1.0,0.9284263665037342,1.0,1.0,1.0,0.0,0.852633239532417
207,49d613966f25569b,True,1.0,0.0,1.0,1.0,0.6846911390837332,1.0,0.0,1.0,1.0,0.0
208,1c5019f2bc6052d6,True,0.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
209,350b10a4761e5c11,True,1.0,1.0,1.0,1.0,0.613934139060376,0.0,1.0,1.0,0.0,0.4418544184563675
210,d08c7fa247395729,True,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
211,476c37463b4f580e,True,1.0,0.0,1.0,1.0,0.93215144809051,1.0,0.0,1.0,0.0,0.0
212,453bdd4f77af5c90,True,0.0,0.0,1.0,1.0,0.7485294201844556,1.0,1.0,0.0,0.0,0.0
213,3f38262eb4d55376,True,1.0,1.0,1.0,1.0,0.9423303191049375,1.0,1.0,1.0,0.0,0.856978224720293
214,7e5bb23808a850ca,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
215,29efe3c61a4a580f,True,1.0,1.0,1.0,1.0,0.9984116219030577,1.0,1.0,1.0,0.0,0.8745036318447055
216,f4aca518cfa05850,True,1.0,1.0,1.0,1.0,0.5265828107456432,1.0,1.0,1.0,0.0,0.7270571283580135
217,29d3fc42d08d57d2,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.0
218,85c5f81a8dec5628,True,1.0,1.0,1.0,1.0,0.5395099659156448,1.0,0.0,1.0,1.0,0.7310968643486391
219,33c925ac7b905e8f,True,1.0,1.0,1.0,1.0,0.9534528353965938,1.0,1.0,1.0,0.0,0.8604540110614356
220,ee461de4700c5148,True,1.0,1.0,1.0,1.0,0.5903082685181649,1.0,1.0,1.0,1.0,0.8719713339119265
221,476c5597de1b5455,True,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
222,218adf8c450058eb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0
223,1b818742aecc51d0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.875
224,e5b0b2c83a395163,True,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,0.5
225,ff412420037b524a,True,1.0,0.0,1.0,1.0,0.7878051825406874,1.0,0.0,1.0,0.0,0.0
226,927222aceeaa52bb,True,1.0,0.0,1.0,1.0,0.5906685286263804,1.0,0.0,1.0,1.0,0.0
227,d060c613969b5092,True,1.0,1.0,1.0,1.0,0.4648624633518343,1.0,1.0,1.0,0.0,0.7077695197974482
228,ff32fea658445802,True,1.0,1.0,1.0,1.0,0.9441012144280273,1.0,1.0,1.0,1.0,0.9825316295087585
